order_id,order_date,year,month,quarter,region,segment,category,sub_category,sales,profit,quantity,discount,customer_id,customer_name,product_name,ship_mode,profit_margin
MX-2011-163300,2011-12-14,2011,12,4,North,Consumer,Furniture,Bookcases,826,41.232,4,0.2,DK-129853,Darren Koutras,"Sauder Library with Doors, Metal",Same Day,0.04991767554479419
MX-2011-100174,2011-12-20,2011,12,4,North,Consumer,Furniture,Bookcases,662,223.548,3,0.2,MB-180853,Mick Brown,"Bush Classic Bookcase, Pine",Second Class,0.3376858006042296
MX-2011-107370,2011-12-23,2011,12,4,North,Corporate,Furniture,Bookcases,263,75.728,4,0.2,SC-207703,Stewart Carmichael,"Bush Stackable Bookrack, Mobile",Second Class,0.28793916349809884
MX-2012-159730,2012-03-16,2012,3,1,North,Consumer,Furniture,Bookcases,719,152.676,9,0.2,IM-150703,Irene Maddox,"Sauder Corner Shelving, Mobile",Second Class,0.21234492350486786
US-2012-110870,2012-03-22,2012,3,1,North,Corporate,Furniture,Bookcases,634,-39.62,7,0.2,SC-202603,Scott Cohen,"Ikea Floating Shelf Set, Metal",Same Day,-0.062492113564668765
MX-2012-128636,2012-05-15,2012,5,2,North,Corporate,Furniture,Bookcases,80,-2.028,1,0.2,EB-137053,Ed Braxton,"Safco Corner Shelving, Pine",First Class,-0.02535
MX-2012-111836,2012-05-21,2012,5,2,North,Corporate,Furniture,Bookcases,772,67.488,4,0.2,GH-144853,Gene Hale,"Dania Library with Doors, Metal",First Class,0.08741968911917099
US-2012-110436,2012-05-28,2012,5,2,North,Home Office,Furniture,Bookcases,585,-0.024,3,0.2,SL-201553,Sara Luxemburg,"Ikea Library with Doors, Mobile",First Class,-4.1025641025641023e-05
MX-2012-145352,2012-06-29,2012,6,2,North,Corporate,Furniture,Bookcases,461,132.524,7,0.2,SH-199753,Sally Hughsby,"Bush Stackable Bookrack, Mobile",Second Class,0.287470715835141
MX-2012-109134,2012-07-09,2012,7,3,North,Corporate,Furniture,Bookcases,76,-4.76,1,0.2,EA-140353,Erin Ashbrook,"Dania 3-Shelf Cabinet, Pine",First Class,-0.06263157894736841
MX-2012-109134,2012-07-09,2012,7,3,North,Corporate,Furniture,Bookcases,439,-21.96,2,0.2,EA-140353,Erin Ashbrook,"Ikea Classic Bookcase, Traditional",First Class,-0.05002277904328018
MX-2012-146031,2012-07-27,2012,7,3,North,Consumer,Furniture,Bookcases,228,-14.28,3,0.2,BD-117703,Bryan Davis,"Dania 3-Shelf Cabinet, Pine",Second Class,-0.06263157894736841
MX-2012-106082,2012-08-27,2012,8,3,North,Consumer,Furniture,Bookcases,258,12.88,4,0.2,DB-130603,Dave Brooks,"Dania Stackable Bookrack, Traditional",First Class,0.049922480620155044
MX-2012-133305,2012-11-23,2012,11,4,North,Corporate,Furniture,Bookcases,837,230.128,4,0.2,AR-103453,Alex Russell,"Safco Library with Doors, Mobile",First Class,0.27494384707287933
MX-2012-161704,2012-12-15,2012,12,4,North,Home Office,Furniture,Bookcases,180,-2.264,2,0.2,AH-101203,Adrian Hane,"Safco 3-Shelf Cabinet, Traditional",Second Class,-0.012577777777777776
MX-2012-100027,2012-12-18,2012,12,4,North,Consumer,Furniture,Bookcases,582,218.22,3,0.2,JK-157303,Joe Kamberova,"Dania Library with Doors, Pine",Second Class,0.3749484536082474
MX-2012-105900,2012-12-19,2012,12,4,North,Corporate,Furniture,Bookcases,883,298.064,4,0.2,ON-187153,Odella Nelson,"Bush Classic Bookcase, Pine",First Class,0.33755832389580975
MX-2012-133480,2012-12-20,2012,12,4,North,Consumer,Furniture,Bookcases,181,-42.92,2,0.2,RB-193303,Randy Bradley,"Dania Floating Shelf Set, Traditional",Second Class,-0.23712707182320442
MX-2012-115224,2012-12-22,2012,12,4,North,Corporate,Furniture,Bookcases,931,279.252,9,0.2,RS-197653,Roland Schwarz,"Sauder Floating Shelf Set, Metal",Second Class,0.2999484425349087
MX-2013-153654,2013-01-21,2013,1,1,North,Consumer,Furniture,Bookcases,319,111.576,3,0.2,DW-135403,Don Weiss,"Safco Floating Shelf Set, Mobile",Second Class,0.3497680250783699
MX-2013-137680,2013-03-11,2013,3,1,North,Consumer,Furniture,Bookcases,916,240.28,10,0.2,PR-188803,Patrick Ryan,"Ikea Floating Shelf Set, Pine",Second Class,0.26231441048034937
MX-2013-133417,2013-04-03,2013,4,2,North,Consumer,Furniture,Bookcases,1099,233.46,5,0.2,AS-100903,Adam Shillingsburg,"Dania Classic Bookcase, Pine",Second Class,0.2124294813466788
MX-2013-159142,2013-06-06,2013,6,2,North,Consumer,Furniture,Bookcases,657,238.236,3,0.2,CS-119503,Carlos Soltero,"Dania Classic Bookcase, Traditional",Second Class,0.36261187214611873
MX-2013-132787,2013-07-12,2013,7,3,North,Home Office,Furniture,Bookcases,182,25.032,2,0.2,JK-156403,Jim Kriz,"Bush Floating Shelf Set, Metal",Second Class,0.13753846153846153
MX-2013-140186,2013-08-15,2013,8,3,North,Corporate,Furniture,Bookcases,1768,44.032,8,0.2,DV-130453,Darrin Van Huff,"Ikea Classic Bookcase, Mobile",Same Day,0.024904977375565608
MX-2013-140186,2013-08-15,2013,8,3,North,Corporate,Furniture,Bookcases,1167,-204.312,6,0.2,DV-130453,Darrin Van Huff,"Ikea Library with Doors, Pine",Same Day,-0.1750745501285347
MX-2013-161438,2013-08-16,2013,8,3,North,Corporate,Furniture,Bookcases,657,238.236,3,0.2,RW-195403,Rick Wilson,"Dania Classic Bookcase, Traditional",Second Class,0.36261187214611873
MX-2013-138891,2013-09-21,2013,9,3,North,Consumer,Furniture,Bookcases,80,24.892,1,0.2,TB-216253,Trudy Brown,"Safco Corner Shelving, Traditional",First Class,0.31115
US-2013-134026,2013-09-21,2013,9,3,North,Corporate,Furniture,Bookcases,705,-132.228,3,0.2,CB-125353,Claudia Bergmann,"Safco Classic Bookcase, Mobile",Second Class,-0.18755744680851066
MX-2013-163727,2013-10-23,2013,10,4,North,Consumer,Furniture,Bookcases,199,37.176,3,0.2,KL-166453,Ken Lonsdale,"Dania Stackable Bookrack, Pine",Second Class,0.18681407035175882
MX-2013-160948,2013-10-29,2013,10,4,North,Corporate,Furniture,Bookcases,528,-118.86,5,0.2,ON-187153,Odella Nelson,"Safco Floating Shelf Set, Pine",Second Class,-0.22511363636363635
MX-2013-113565,2013-12-03,2013,12,4,North,Consumer,Furniture,Bookcases,360,94.528,4,0.2,CS-118603,Cari Schnelling,"Dania Floating Shelf Set, Metal",Same Day,0.2625777777777778
MX-2013-134663,2013-12-06,2013,12,4,North,Consumer,Furniture,Bookcases,66,0.804,1,0.2,EM-139603,Eric Murdock,"Dania Corner Shelving, Pine",Second Class,0.012181818181818183
MX-2013-134663,2013-12-06,2013,12,4,North,Consumer,Furniture,Bookcases,378,-71.0,5,0.2,EM-139603,Eric Murdock,"Ikea 3-Shelf Cabinet, Metal",Second Class,-0.18783068783068782
MX-2013-145275,2013-12-18,2013,12,4,North,Home Office,Furniture,Bookcases,79,5.956,1,0.2,TA-213853,Tom Ashbrook,"Safco Stackable Bookrack, Mobile",Second Class,0.07539240506329115
MX-2014-156867,2014-02-06,2014,2,1,North,Consumer,Furniture,Bookcases,1867,-93.504,8,0.2,RB-194353,Richard Bierner,"Safco Classic Bookcase, Metal",Second Class,-0.05008248527048741
US-2014-125626,2014-03-05,2014,3,1,North,Corporate,Furniture,Bookcases,260,-48.848,4,0.2,DH-130753,Dave Hallsten,"Ikea Stackable Bookrack, Metal",Second Class,-0.18787692307692308
MX-2014-143742,2014-03-12,2014,3,1,North,Consumer,Furniture,Bookcases,194,24.288,3,0.2,LE-168103,Laurel Elliston,"Dania Corner Shelving, Metal",First Class,0.1251958762886598
US-2014-151841,2014-03-24,2014,3,1,North,Consumer,Furniture,Bookcases,66,-2.476,1,0.2,SW-204553,Shaun Weien,"Bush Stackable Bookrack, Traditional",Second Class,-0.037515151515151515
MX-2014-130694,2014-03-25,2014,3,1,North,Corporate,Furniture,Bookcases,717,224.028,9,0.2,AR-108253,Anthony Rawles,"Safco Corner Shelving, Traditional",First Class,0.31245188284518827
MX-2014-112459,2014-03-28,2014,3,1,North,Consumer,Furniture,Bookcases,155,15.424,2,0.2,DC-132853,Debra Catini,"Ikea 3-Shelf Cabinet, Mobile",First Class,0.09950967741935483
US-2014-169936,2014-05-23,2014,5,2,North,Home Office,Furniture,Bookcases,322,-8.112,4,0.2,MZ-173353,Maria Zettner,"Safco Corner Shelving, Pine",First Class,-0.025192546583850933
MX-2014-148509,2014-06-18,2014,6,2,North,Consumer,Furniture,Bookcases,540,141.792,6,0.2,TG-216403,Trudy Glocke,"Dania Floating Shelf Set, Metal",Second Class,0.2625777777777778
MX-2014-104920,2014-06-19,2014,6,2,North,Corporate,Furniture,Bookcases,263,3.216,4,0.2,DM-135253,Don Miller,"Dania Corner Shelving, Pine",First Class,0.012228136882129278
MX-2014-117478,2014-07-04,2014,7,3,North,Corporate,Furniture,Bookcases,152,17.056,2,0.2,TS-211603,Theresa Swint,"Ikea 3-Shelf Cabinet, Traditional",First Class,0.11221052631578948
US-2014-108784,2014-08-07,2014,8,3,North,Corporate,Furniture,Bookcases,593,-52.02,9,0.2,DK-128353,Damala Kotsonis,"Bush Corner Shelving, Metal",First Class,-0.08772344013490725
MX-2014-131366,2014-08-20,2014,8,3,North,Corporate,Furniture,Bookcases,1168,306.7,5,0.2,TP-215653,Tracy Poddar,"Safco Classic Bookcase, Traditional",First Class,0.26258561643835615
US-2014-141985,2014-08-22,2014,8,3,North,Corporate,Furniture,Bookcases,89,-21.052,1,0.2,CS-124903,Cindy Schnelling,"Sauder 3-Shelf Cabinet, Metal",Second Class,-0.23653932584269663
US-2014-141985,2014-08-22,2014,8,3,North,Corporate,Furniture,Bookcases,624,31.2,3,0.2,CS-124903,Cindy Schnelling,"Sauder Library with Doors, Mobile",Second Class,0.049999999999999996
MX-2014-149552,2014-09-17,2014,9,3,North,Consumer,Furniture,Bookcases,132,1.608,2,0.2,MB-173053,Maria Bertelson,"Dania Corner Shelving, Pine",Same Day,0.012181818181818183
MX-2014-166135,2014-09-17,2014,9,3,North,Home Office,Furniture,Bookcases,210,7.88,2,0.2,EL-137353,Ed Ludwig,"Sauder Floating Shelf Set, Mobile",First Class,0.03752380952380952
MX-2014-136973,2014-09-17,2014,9,3,North,Corporate,Furniture,Bookcases,463,92.544,6,0.2,GZ-145453,George Zrebassa,"Bush 3-Shelf Cabinet, Pine",Second Class,0.1998790496760259
MX-2014-169607,2014-09-23,2014,9,3,North,Consumer,Furniture,Bookcases,776,290.96,4,0.2,BS-116653,Brian Stugart,"Dania Library with Doors, Pine",Second Class,0.3749484536082474
MX-2014-146990,2014-11-18,2014,11,4,North,Home Office,Furniture,Bookcases,263,-29.552,4,0.2,JP-161353,Julie Prescott,"Ikea Corner Shelving, Traditional",First Class,-0.11236501901140684
MX-2014-105200,2014-11-19,2014,11,4,North,Home Office,Furniture,Bookcases,90,-1.132,1,0.2,MA-179953,Michelle Arnett,"Safco 3-Shelf Cabinet, Traditional",Second Class,-0.012577777777777776
US-2014-166177,2014-11-19,2014,11,4,North,Corporate,Furniture,Bookcases,705,-132.228,3,0.2,FH-143653,Fred Hopkins,"Safco Classic Bookcase, Mobile",Second Class,-0.18755744680851066
MX-2014-137211,2014-11-21,2014,11,4,North,Consumer,Furniture,Bookcases,826,41.232,4,0.2,LC-168853,Lena Creighton,"Sauder Library with Doors, Metal",First Class,0.04991767554479419
US-2014-139941,2014-12-04,2014,12,4,North,Consumer,Furniture,Bookcases,183,48.056,2,0.2,RA-199153,Russell Applegate,"Ikea Floating Shelf Set, Pine",First Class,0.26260109289617484
US-2011-145674,2011-02-23,2011,2,1,North,Consumer,Furniture,Chairs,158,-0.06,5,0.2,MO-175003,Mary O'Rourke,"Harbour Creations Bag Chairs, Black",First Class,-0.00037974683544303797
US-2011-121636,2011-04-13,2011,4,2,North,Consumer,Furniture,Chairs,84,4.176,2,0.2,JW-160753,Julia West,"Hon Steel Folding Chair, Black",First Class,0.04971428571428572
MX-2011-128111,2011-04-28,2011,4,2,North,Corporate,Furniture,Chairs,109,29.892,3,0.2,ON-187153,Odella Nelson,"Office Star Chairmat, Set of Two",Second Class,0.27423853211009175
MX-2011-144827,2011-07-29,2011,7,3,North,Corporate,Furniture,Chairs,470,5.88,5,0.2,GD-145903,Giulietta Dortch,"Office Star Swivel Stool, Adjustable",Second Class,0.01251063829787234
MX-2011-111766,2011-09-09,2011,9,3,North,Corporate,Furniture,Chairs,137,23.976,3,0.2,DB-135553,Dorothy Badders,"SAFCO Steel Folding Chair, Red",Second Class,0.175007299270073
MX-2011-134873,2011-09-15,2011,9,3,North,Consumer,Furniture,Chairs,282,70.56,6,0.2,HZ-149503,Henia Zydlo,"SAFCO Steel Folding Chair, Adjustable",Second Class,0.2502127659574468
US-2011-160360,2011-10-19,2011,10,4,North,Home Office,Furniture,Chairs,130,-0.048,3,0.2,KM-163753,Katherine Murray,"Hon Steel Folding Chair, Red",Second Class,-0.00036923076923076927
US-2011-120383,2011-11-02,2011,11,4,North,Consumer,Furniture,Chairs,178,-44.52,2,0.2,DB-134053,Denny Blanton,"Novimex Swivel Stool, Adjustable",First Class,-0.2501123595505618
MX-2011-111059,2011-11-15,2011,11,4,North,Consumer,Furniture,Chairs,729,18.192,3,0.2,BS-117553,Bruce Stewart,"Novimex Executive Leather Armchair, Adjustable",Same Day,0.024954732510288066
US-2011-163860,2011-12-06,2011,12,4,North,Consumer,Furniture,Chairs,346,-69.12,9,0.2,CL-118903,Carl Ludwig,"Harbour Creations Chairmat, Red",Second Class,-0.19976878612716764
MX-2011-131478,2011-12-08,2011,12,4,North,Corporate,Furniture,Chairs,188,2.352,2,0.2,BG-116953,Brooke Gillingham,"Office Star Swivel Stool, Adjustable",Same Day,0.012510638297872339
MX-2011-131478,2011-12-08,2011,12,4,North,Corporate,Furniture,Chairs,2227,500.976,9,0.2,BG-116953,Brooke Gillingham,"SAFCO Executive Leather Armchair, Adjustable",Same Day,0.22495554557700942
MX-2011-161662,2011-12-15,2011,12,4,North,Consumer,Furniture,Chairs,159,3.976,2,0.2,PF-191203,Peter Fuller,"Harbour Creations Rocking Chair, Set of Two",Second Class,0.0250062893081761
MX-2011-107370,2011-12-23,2011,12,4,North,Corporate,Furniture,Chairs,247,55.664,1,0.2,SC-207703,Stewart Carmichael,"SAFCO Executive Leather Armchair, Adjustable",Second Class,0.22536032388663968
MX-2011-102344,2011-12-29,2011,12,4,North,Corporate,Furniture,Chairs,139,41.736,6,0.2,NB-185803,Nicole Brennan,"Novimex Bag Chairs, Black",Second Class,0.30025899280575535
MX-2012-165491,2012-02-04,2012,2,1,North,Home Office,Furniture,Chairs,382,14.26,5,0.2,CC-121003,Chad Cunningham,"Office Star Rocking Chair, Set of Two",Second Class,0.037329842931937175
US-2012-110576,2012-02-16,2012,2,1,North,Consumer,Furniture,Chairs,132,-32.892,3,0.2,DO-136453,Doug O'Connell,"Novimex Steel Folding Chair, Red",First Class,-0.2491818181818182
US-2012-164805,2012-04-06,2012,4,2,North,Home Office,Furniture,Chairs,445,-111.3,5,0.2,BF-111703,Ben Ferrer,"Novimex Swivel Stool, Adjustable",Second Class,-0.25011235955056177
US-2012-164805,2012-04-06,2012,4,2,North,Home Office,Furniture,Chairs,100,-18.744,3,0.2,BF-111703,Ben Ferrer,"SAFCO Chairmat, Adjustable",Second Class,-0.18744
US-2012-142475,2012-04-20,2012,4,2,North,Consumer,Furniture,Chairs,198,-17.36,7,0.2,JH-159853,Joseph Holt,"Hon Chairmat, Black",Same Day,-0.08767676767676767
MX-2012-153325,2012-04-24,2012,4,2,North,Consumer,Furniture,Chairs,159,3.976,2,0.2,MM-179203,Michael Moore,"Harbour Creations Rocking Chair, Set of Two",First Class,0.0250062893081761
MX-2012-153325,2012-04-24,2012,4,2,North,Consumer,Furniture,Chairs,672,75.628,7,0.2,MM-179203,Michael Moore,"Harbour Creations Swivel Stool, Red",First Class,0.11254166666666666
MX-2012-153325,2012-04-24,2012,4,2,North,Consumer,Furniture,Chairs,274,-48.024,3,0.2,MM-179203,Michael Moore,"Office Star Swivel Stool, Black",First Class,-0.17527007299270073
MX-2012-167892,2012-05-23,2012,5,2,North,Corporate,Furniture,Chairs,292,80.316,3,0.2,DG-133003,Deirdre Greer,"Harbour Creations Swivel Stool, Adjustable",First Class,0.27505479452054793
US-2012-110191,2012-06-05,2012,6,2,North,Consumer,Furniture,Chairs,75,-6.624,3,0.2,BT-114403,Bobby Trafton,"SAFCO Bag Chairs, Black",Second Class,-0.08832
MX-2012-162446,2012-06-06,2012,6,2,North,Corporate,Furniture,Chairs,352,0.0,7,0.2,DS-131803,David Smith,"Office Star Steel Folding Chair, Adjustable",First Class,0.0
MX-2012-109134,2012-07-09,2012,7,3,North,Corporate,Furniture,Chairs,157,-29.376,3,0.2,EA-140353,Erin Ashbrook,"Harbour Creations Steel Folding Chair, Red",First Class,-0.18710828025477708
US-2012-159639,2012-08-29,2012,8,3,North,Corporate,Furniture,Chairs,45,-0.568,1,0.2,BN-114703,Brad Norvell,"Hon Steel Folding Chair, Adjustable",First Class,-0.01262222222222222
MX-2012-115301,2012-09-11,2012,9,3,North,Corporate,Furniture,Chairs,305,11.408,4,0.2,JK-153253,Jason Klamczynski,"Office Star Rocking Chair, Set of Two",First Class,0.03740327868852459
MX-2012-149454,2012-09-15,2012,9,3,North,Home Office,Furniture,Chairs,360,98.86,5,0.2,PK-189103,Paul Knutson,"SAFCO Rocking Chair, Red",Same Day,0.2746111111111111
MX-2012-106166,2012-09-28,2012,9,3,North,Consumer,Furniture,Chairs,33,-6.248,1,0.2,AR-105403,Andy Reiter,"SAFCO Chairmat, Adjustable",Second Class,-0.18933333333333335
US-2012-129063,2012-10-02,2012,10,4,North,Consumer,Furniture,Chairs,742,-102.012,3,0.2,AG-103303,Alex Grayson,"SAFCO Executive Leather Armchair, Set of Two",First Class,-0.1374824797843666
MX-2012-123232,2012-10-11,2012,10,4,North,Consumer,Furniture,Chairs,446,33.44,10,0.2,DL-133303,Denise Leinenbach,"Hon Steel Folding Chair, Set of Two",Second Class,0.07497757847533632
MX-2012-153157,2012-10-11,2012,10,4,North,Corporate,Furniture,Chairs,320,55.944,7,0.2,FH-143653,Fred Hopkins,"SAFCO Steel Folding Chair, Red",First Class,0.174825
MX-2012-156776,2012-11-14,2012,11,4,North,Corporate,Furniture,Chairs,288,32.412,3,0.2,NC-186253,Noah Childs,"Harbour Creations Swivel Stool, Red",Second Class,0.11254166666666666
MX-2012-138471,2012-11-18,2012,11,4,North,Consumer,Furniture,Chairs,119,14.82,3,0.2,AB-101053,Adrian Barton,"Harbour Creations Chairmat, Set of Two",First Class,0.12453781512605042
US-2012-114272,2012-11-27,2012,11,4,North,Consumer,Furniture,Chairs,195,-17.032,2,0.2,NS-185053,Neola Schneider,"Harbour Creations Swivel Stool, Set of Two",Second Class,-0.08734358974358974
MX-2012-121678,2012-11-28,2012,11,4,North,Consumer,Furniture,Chairs,251,34.536,1,0.2,JB-159253,Joni Blumstein,"Harbour Creations Executive Leather Armchair, Adjustable",Second Class,0.13759362549800797
MX-2012-121678,2012-11-28,2012,11,4,North,Consumer,Furniture,Chairs,222,19.368,3,0.2,JB-159253,Joni Blumstein,"Office Star Rocking Chair, Black",Second Class,0.08724324324324324
MX-2012-121678,2012-11-28,2012,11,4,North,Consumer,Furniture,Chairs,143,46.368,3,0.2,JB-159253,Joni Blumstein,"Office Star Steel Folding Chair, Black",Second Class,0.32425174825174824
MX-2012-161704,2012-12-15,2012,12,4,North,Home Office,Furniture,Chairs,126,-14.176,4,0.2,AH-101203,Adrian Hane,"Novimex Chairmat, Adjustable",Second Class,-0.11250793650793652
MX-2012-161704,2012-12-15,2012,12,4,North,Home Office,Furniture,Chairs,173,-21.608,2,0.2,AH-101203,Adrian Hane,"Novimex Swivel Stool, Black",Second Class,-0.12490173410404624
MX-2012-155775,2012-12-24,2012,12,4,North,Consumer,Furniture,Chairs,269,-53.796,3,0.2,BM-111403,Becky Martin,"SAFCO Swivel Stool, Red",Same Day,-0.19998513011152416
MX-2013-130876,2013-01-04,2013,1,1,North,Home Office,Furniture,Chairs,307,-76.748,7,0.2,PV-189853,Paul Van Hugh,"Novimex Steel Folding Chair, Red",Same Day,-0.24999348534201957
US-2013-130855,2013-01-08,2013,1,1,North,Consumer,Furniture,Chairs,751,-112.752,3,0.2,PG-188953,Paul Gonzalez,"Office Star Executive Leather Armchair, Red",Second Class,-0.1501358189081225
US-2013-117198,2013-01-31,2013,1,1,North,Consumer,Furniture,Chairs,245,-27.54,5,0.2,LH-169003,Lena Hernandez,"Office Star Steel Folding Chair, Red",Second Class,-0.11240816326530612
MX-2013-153920,2013-02-07,2013,2,1,North,Corporate,Furniture,Chairs,625,46.816,14,0.2,BW-111103,Bart Watters,"Hon Steel Folding Chair, Set of Two",Same Day,0.0749056
MX-2013-153920,2013-02-07,2013,2,1,North,Corporate,Furniture,Chairs,115,-20.192,4,0.2,BW-111103,Bart Watters,"Novimex Chairmat, Black",Same Day,-0.17558260869565218
MX-2013-137680,2013-03-11,2013,3,1,North,Consumer,Furniture,Chairs,247,-34.004,1,0.2,PR-188803,Patrick Ryan,"SAFCO Executive Leather Armchair, Set of Two",Second Class,-0.13766801619433197
US-2013-134467,2013-04-05,2013,4,2,North,Corporate,Furniture,Chairs,74,-2.792,2,0.2,BS-113803,Bill Stewart,"Harbour Creations Chairmat, Black",Second Class,-0.037729729729729725
MX-2013-128986,2013-05-08,2013,5,2,North,Consumer,Furniture,Chairs,306,0.0,4,0.2,PM-189403,Paul MacIntyre,"Office Star Rocking Chair, Adjustable",First Class,0.0
MX-2013-106922,2013-05-14,2013,5,2,North,Corporate,Furniture,Chairs,263,52.596,3,0.2,LD-168553,Lela Donovan,"Novimex Swivel Stool, Red",Second Class,0.1999847908745247
MX-2013-150819,2013-05-16,2013,5,2,North,Corporate,Furniture,Chairs,464,46.34,5,0.2,MP-179653,Michael Paige,"Office Star Swivel Stool, Red",Same Day,0.09987068965517241
US-2013-150189,2013-05-28,2013,5,2,North,Consumer,Furniture,Chairs,199,-37.488,6,0.2,RD-199003,Ruben Dartt,"SAFCO Chairmat, Adjustable",Same Day,-0.1883819095477387
MX-2013-100538,2013-06-15,2013,6,2,North,Corporate,Furniture,Chairs,637,15.904,8,0.2,CA-123103,Christine Abelman,"Harbour Creations Rocking Chair, Set of Two",Second Class,0.024967032967032968
MX-2013-134859,2013-07-02,2013,7,3,North,Consumer,Furniture,Chairs,28,6.916,1,0.2,JH-159103,Jonathan Howell,"SAFCO Bag Chairs, Adjustable",First Class,0.24700000000000003
MX-2013-115532,2013-07-15,2013,7,3,North,Home Office,Furniture,Chairs,752,56.352,3,0.2,GH-144103,Gary Hansen,"Office Star Executive Leather Armchair, Adjustable",Same Day,0.07493617021276595
US-2013-124618,2013-08-13,2013,8,3,North,Corporate,Furniture,Chairs,186,-6.98,5,0.2,KC-162553,Karen Carlisle,"Harbour Creations Chairmat, Black",First Class,-0.03752688172043011
MX-2013-140186,2013-08-15,2013,8,3,North,Corporate,Furniture,Chairs,146,5.408,4,0.2,DV-130453,Darrin Van Huff,"Office Star Chairmat, Adjustable",Same Day,0.03704109589041096
MX-2013-154886,2013-09-03,2013,9,3,North,Corporate,Furniture,Chairs,977,232.0,4,0.2,CM-127153,Craig Molinari,"Novimex Executive Leather Armchair, Black",First Class,0.2374616171954964
MX-2013-121748,2013-09-20,2013,9,3,North,Consumer,Furniture,Chairs,491,141.176,2,0.2,SK-199903,Sally Knutson,"Novimex Executive Leather Armchair, Adjustable",Second Class,0.2875274949083503
MX-2013-121748,2013-09-20,2013,9,3,North,Consumer,Furniture,Chairs,210,-2.652,3,0.2,SK-199903,Sally Knutson,"Novimex Rocking Chair, Red",Second Class,-0.01262857142857143
MX-2013-134600,2013-09-30,2013,9,3,North,Consumer,Furniture,Chairs,132,-0.06,5,0.2,SS-204103,Shahid Shariari,"SAFCO Bag Chairs, Red",Second Class,-0.00045454545454545455
MX-2013-161018,2013-10-01,2013,10,4,North,Home Office,Furniture,Chairs,89,-22.26,1,0.2,SN-205603,Skye Norling,"Novimex Swivel Stool, Adjustable",Second Class,-0.2501123595505618
MX-2013-103492,2013-10-10,2013,10,4,North,Consumer,Furniture,Chairs,100,0.0,2,0.2,SK-199903,Sally Knutson,"Office Star Steel Folding Chair, Adjustable",Second Class,0.0
MX-2013-167738,2013-11-07,2013,11,4,North,Corporate,Furniture,Chairs,153,5.704,2,0.2,RW-196303,Rob Williams,"Office Star Rocking Chair, Set of Two",Second Class,0.03728104575163398
MX-2013-111073,2013-11-12,2013,11,4,North,Consumer,Furniture,Chairs,153,-3.86,5,0.2,MH-180253,Michelle Huthwaite,"SAFCO Chairmat, Black",First Class,-0.02522875816993464
MX-2013-123134,2013-11-26,2013,11,4,North,Consumer,Furniture,Chairs,351,70.128,4,0.2,JJ-154453,Jennifer Jackson,"Novimex Swivel Stool, Red",Second Class,0.1997948717948718
MX-2013-123134,2013-11-26,2013,11,4,North,Consumer,Furniture,Chairs,91,15.984,2,0.2,JJ-154453,Jennifer Jackson,"SAFCO Steel Folding Chair, Red",Second Class,0.17564835164835166
MX-2013-132206,2013-12-10,2013,12,4,North,Corporate,Furniture,Chairs,486,12.128,2,0.2,KN-164503,Kean Nguyen,"Novimex Executive Leather Armchair, Adjustable",Second Class,0.024954732510288066
MX-2013-109939,2013-12-20,2013,12,4,North,Consumer,Furniture,Chairs,188,-21.264,6,0.2,MS-178303,Melanie Seite,"Novimex Chairmat, Adjustable",Second Class,-0.1131063829787234
MX-2013-109939,2013-12-20,2013,12,4,North,Consumer,Furniture,Chairs,659,8.232,7,0.2,MS-178303,Melanie Seite,"Office Star Swivel Stool, Adjustable",Second Class,0.012491654021244308
MX-2014-118528,2014-01-09,2014,1,1,North,Consumer,Furniture,Chairs,180,8.944,4,0.2,GH-144253,Gary Hwang,"Novimex Steel Folding Chair, Set of Two",First Class,0.049688888888888894
US-2014-152744,2014-01-24,2014,1,1,North,Corporate,Furniture,Chairs,970,-36.432,4,0.2,NC-185353,Nick Crebassa,"Hon Executive Leather Armchair, Adjustable",Second Class,-0.03755876288659794
MX-2014-147599,2014-01-31,2014,1,1,North,Consumer,Furniture,Chairs,258,22.512,3,0.2,CS-125053,Cindy Stewart,"Hon Swivel Stool, Black",First Class,0.08725581395348837
MX-2014-135363,2014-02-12,2014,2,1,North,Consumer,Furniture,Chairs,682,187.404,7,0.2,KM-166603,Khloe Miller,"Harbour Creations Swivel Stool, Adjustable",Second Class,0.2747859237536657
MX-2014-119431,2014-02-28,2014,2,1,North,Consumer,Furniture,Chairs,147,38.44,2,0.2,BF-110803,Bart Folk,"SAFCO Rocking Chair, Adjustable",First Class,0.2614965986394558
MX-2014-137141,2014-03-13,2014,3,1,North,Home Office,Furniture,Chairs,128,39.9,3,0.2,SJ-201253,Sanjit Jacobs,"Novimex Steel Folding Chair, Black",First Class,0.31171875
MX-2014-112459,2014-03-28,2014,3,1,North,Consumer,Furniture,Chairs,148,9.24,5,0.2,DC-132853,Debra Catini,"Office Star Bag Chairs, Red",First Class,0.06243243243243243
US-2014-162215,2014-05-23,2014,5,2,North,Corporate,Furniture,Chairs,259,-32.412,3,0.2,TC-211453,Theresa Coyne,"Novimex Swivel Stool, Black",Second Class,-0.12514285714285714
MX-2014-139367,2014-05-30,2014,5,2,North,Consumer,Furniture,Chairs,219,24.636,3,0.2,JD-160153,Joy Daniels,"SAFCO Rocking Chair, Set of Two",Second Class,0.1124931506849315
